Place of Residence,Age Group,Gender,Total,Portuguesa,Estrangeira,Europa,Alemanha,Áustria,Bélgica,Bulgária,Espanha,França,Irlanda,Itália,Luxemburgo,Países Baixos,Polónia,Roménia,Suécia,Federação da Rússia,Suíça,Ucrânia,África,África do Sul,Angola,Cabo Verde,Guiné-Bissau,Moçambique,São Tomé e Príncipe,América,Canadá,Estados Unidos da América,Argentina,Brasil,Venezuela,Ásia,Bangladeche,China,Índia,Nepal,Paquistão,Oceânia,freguesia_code,municipio,region
União das freguesias de Queluz e Belas,60 - 64 anos,M,1638,1363,275,12,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,3,222,0,84,49,33,31,21,33,0,1,0,28,3,8,0,1,3,0,1,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,65 - 69 anos,H,1118,985,133,10,1,0,0,0,1,1,0,1,0,0,0,1,2,0,1,1,107,0,31,40,9,25,1,13,0,0,0,10,0,3,0,1,2,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,65 - 69 anos,M,1348,1142,206,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,4,161,0,56,49,15,25,12,29,0,1,0,26,0,8,0,1,3,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,70 - 74 anos,H,898,829,69,8,2,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,52,0,14,11,6,16,3,7,0,0,0,7,0,2,0,0,1,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,70 - 74 anos,M,1254,1150,104,8,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,79,0,36,15,3,20,3,11,0,0,0,10,0,6,0,2,1,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,75 - 79 anos,H,742,698,44,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,34,0,9,16,1,4,4,1,0,0,0,1,0,5,0,0,3,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,75 - 79 anos,M,1087,1029,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,1,18,12,4,13,1,2,0,0,0,2,0,3,0,0,3,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,80 - 84 anos,H,496,473,23,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,17,0,8,3,0,4,1,0,0,0,0,0,0,2,0,0,2,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,80 - 84 anos,M,892,834,58,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47,0,21,16,1,7,2,1,0,0,0,1,0,4,0,0,3,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,85 e mais anos,H,429,410,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,7,5,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de Queluz e Belas,85 e mais anos,M,862,806,56,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,45,0,18,11,2,13,1,3,0,0,0,3,0,4,0,0,2,0,0,0,111126,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,Total,H,8636,7878,758,244,15,0,2,2,7,49,0,2,6,6,1,37,1,2,8,55,200,9,113,16,3,49,4,278,5,2,0,251,12,36,1,11,4,10,2,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,Total,M,9357,8435,922,293,25,1,5,2,12,54,0,2,4,3,0,41,4,8,9,75,226,5,121,21,5,63,7,367,7,5,3,319,21,32,1,11,6,5,1,4,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,0 - 4 anos,H,400,391,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,0 - 4 anos,M,421,401,20,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,11,0,1,0,10,0,2,0,2,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,5 - 9 anos,H,428,398,30,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,22,0,0,0,19,2,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,5 - 9 anos,M,398,372,26,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,2,0,14,0,0,0,13,0,0,0,0,0,0,0,1,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,10 - 14 anos,H,489,456,33,8,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,4,1,1,1,0,0,1,20,0,0,0,17,2,1,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,10 - 14 anos,M,482,442,40,12,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,4,7,0,4,1,0,1,1,19,0,0,1,17,1,1,0,1,0,0,0,1,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,15 - 19 anos,H,491,467,24,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,14,1,2,0,1,0,1,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,15 - 19 anos,M,457,428,29,9,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,4,0,2,0,0,0,2,16,0,0,0,15,1,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,20 - 24 anos,H,433,406,27,13,1,0,0,0,0,2,0,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,13,0,0,0,13,0,1,0,1,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,20 - 24 anos,M,488,456,32,12,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,6,4,1,0,2,0,0,1,16,0,0,0,15,1,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,25 - 29 anos,H,433,374,59,14,1,0,0,0,1,2,0,0,1,0,0,2,0,0,1,4,6,0,1,4,1,0,0,33,0,0,0,33,0,6,0,2,0,3,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,25 - 29 anos,M,420,353,67,25,2,0,1,0,2,3,0,0,0,1,0,1,0,1,2,8,5,0,2,2,1,0,0,33,1,0,0,31,0,4,0,1,0,3,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,30 - 34 anos,H,426,355,71,20,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,8,1,0,1,0,0,0,0,43,2,1,0,38,1,7,1,0,0,5,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,30 - 34 anos,M,480,394,86,27,0,0,0,0,1,2,0,1,1,1,0,5,1,0,3,6,8,1,1,5,0,1,0,46,0,2,0,39,3,5,1,2,0,1,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,35 - 39 anos,H,576,497,79,31,0,0,0,0,1,9,0,0,2,1,0,4,0,0,1,7,6,1,3,0,0,1,0,36,0,1,0,35,0,6,0,2,1,1,1,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,35 - 39 anos,M,603,493,110,40,1,0,0,2,1,9,0,0,2,0,0,8,0,1,0,11,7,0,2,3,0,2,0,58,1,1,1,51,3,5,0,0,2,1,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,40 - 44 anos,H,698,606,92,40,4,0,0,0,2,7,0,1,0,1,0,10,0,0,0,8,12,2,2,3,0,2,1,37,1,0,0,31,3,3,0,1,1,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,40 - 44 anos,M,697,590,107,40,2,0,0,0,2,11,0,0,0,0,0,6,0,5,1,7,8,1,1,1,1,3,1,56,2,0,0,47,5,3,0,2,1,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,45 - 49 anos,H,675,580,95,34,2,0,1,1,0,12,0,0,1,2,0,6,0,0,0,5,39,3,26,1,0,9,0,17,1,0,0,14,2,5,0,2,1,0,1,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,45 - 49 anos,M,752,628,124,41,8,0,0,0,0,17,0,1,1,0,0,5,0,0,0,7,46,1,25,2,2,14,1,34,1,0,0,28,3,2,0,0,0,0,1,1,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,50 - 54 anos,H,665,580,85,25,0,0,1,0,0,5,0,1,0,0,0,9,0,0,0,6,44,1,29,0,0,14,0,16,0,0,0,16,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,50 - 54 anos,M,680,584,96,34,6,0,0,0,0,7,0,0,0,0,0,7,0,0,0,10,32,0,18,0,0,14,0,27,2,0,0,21,3,2,0,1,0,0,0,1,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,55 - 59 anos,H,599,540,59,20,2,0,0,0,0,1,0,0,0,0,1,2,1,1,1,4,26,0,13,2,0,9,1,12,1,0,0,10,1,1,0,1,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,55 - 59 anos,M,650,585,65,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,33,1,20,1,0,10,0,14,0,1,0,13,0,2,0,2,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,60 - 64 anos,H,573,521,52,12,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,6,32,0,22,1,1,5,1,5,0,0,0,3,0,3,0,1,1,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,60 - 64 anos,M,578,533,45,12,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,22,0,14,2,0,6,0,9,0,0,0,7,1,2,0,0,1,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,65 - 69 anos,H,468,444,24,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,14,0,8,1,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,65 - 69 anos,M,520,495,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,3,0,10,0,0,0,9,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,70 - 74 anos,H,454,446,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,70 - 74 anos,M,509,490,19,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0,6,1,0,3,1,2,0,0,1,1,0,1,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,75 - 79 anos,H,361,356,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,75 - 79 anos,M,418,410,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,80 - 84 anos,H,241,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,80 - 84 anos,M,367,358,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,85 e mais anos,H,226,221,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111127,Sintra,Grande Lisboa
União das freguesias de São João das Lampas e Terrugem,85 e mais anos,M,437,423,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,4,0,1,0,0,0,1,0,2,0,0,2,0,0,0,111127,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",Total,H,14500,12610,1890,562,42,3,16,10,43,102,3,24,2,12,0,66,6,16,19,58,642,28,292,87,22,156,32,517,6,44,7,417,22,162,14,72,34,3,6,7,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",Total,M,15396,13318,2078,576,47,1,14,5,41,97,4,16,5,15,3,61,4,26,14,81,702,33,343,83,13,186,18,618,6,39,10,511,22,177,7,86,24,4,5,5,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",0 - 4 anos,H,613,588,25,10,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,10,0,1,0,9,0,3,0,1,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",0 - 4 anos,M,638,608,30,8,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,6,1,4,0,0,1,0,11,0,1,0,9,0,5,0,4,0,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",5 - 9 anos,H,746,663,83,24,2,1,2,0,2,4,0,0,0,0,0,1,0,1,2,3,11,1,7,2,0,0,1,39,0,4,0,32,2,8,0,3,1,0,1,1,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",5 - 9 anos,M,667,587,80,19,0,0,1,0,0,2,0,0,0,3,0,1,0,1,1,1,7,0,6,0,0,0,0,30,0,6,0,22,0,23,2,7,1,1,1,1,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",10 - 14 anos,H,814,734,80,20,1,0,3,0,4,1,0,2,0,0,0,1,0,1,0,0,9,1,7,0,0,1,0,31,0,2,0,25,2,20,1,12,2,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",10 - 14 anos,M,784,690,94,33,0,0,0,0,6,4,0,2,1,0,0,0,2,0,3,1,14,0,8,2,0,1,2,31,0,1,0,24,4,16,0,12,0,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",15 - 19 anos,H,911,827,84,27,3,0,1,0,3,5,0,2,0,0,0,0,1,3,0,0,16,0,8,5,2,0,1,33,0,3,0,27,0,8,0,5,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",15 - 19 anos,M,859,789,70,22,1,0,2,0,4,3,0,1,0,0,0,0,0,1,1,1,14,2,6,2,2,1,1,24,0,4,0,19,0,10,0,6,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",20 - 24 anos,H,872,779,93,32,1,0,0,2,5,3,0,1,0,0,0,4,0,0,2,1,17,0,7,5,0,0,4,34,0,2,2,27,0,9,1,4,1,0,0,1,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",20 - 24 anos,M,787,700,87,32,2,0,2,0,0,4,0,1,0,0,0,4,0,1,1,5,15,0,4,8,0,1,2,34,1,0,1,26,3,6,1,2,0,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",25 - 29 anos,H,778,670,108,33,0,0,0,0,5,4,1,1,0,1,0,7,0,1,3,3,17,1,4,8,2,0,2,48,0,2,0,44,1,10,3,1,2,1,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",25 - 29 anos,M,701,604,97,22,1,0,0,1,3,0,0,2,0,0,0,1,0,1,2,4,18,0,10,5,0,0,3,47,1,2,0,42,2,10,2,3,1,2,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",30 - 34 anos,H,789,656,133,30,1,0,0,2,2,6,0,0,0,0,0,4,1,0,3,2,30,4,7,13,2,0,2,58,2,3,0,53,0,15,2,2,7,1,1,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",30 - 34 anos,M,685,546,139,44,1,0,2,0,0,4,0,0,1,0,1,12,0,4,3,11,28,4,12,8,0,1,1,55,0,5,0,49,0,11,1,3,4,0,1,1,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",35 - 39 anos,H,872,746,126,48,6,0,2,2,1,5,0,1,0,0,0,11,0,2,4,4,24,5,6,7,1,1,2,37,0,3,0,33,0,15,2,6,5,0,0,2,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",35 - 39 anos,M,914,741,173,40,3,0,1,0,2,7,0,1,1,0,0,9,0,0,1,7,30,11,10,4,1,2,1,80,1,1,1,70,3,22,0,8,1,1,3,1,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",40 - 44 anos,H,1171,979,192,82,3,0,2,2,3,20,0,4,1,1,0,16,1,1,1,12,31,2,13,7,2,5,0,58,0,5,0,48,4,21,4,5,5,1,2,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",40 - 44 anos,M,1202,964,238,71,7,1,1,1,5,13,2,1,1,1,0,13,0,3,0,9,42,1,17,7,0,12,1,102,1,4,2,84,4,23,1,15,5,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",45 - 49 anos,H,1205,936,269,86,8,1,4,1,3,24,1,3,1,3,0,9,1,3,0,7,112,2,62,3,3,38,2,50,1,3,1,37,4,21,1,15,2,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",45 - 49 anos,M,1299,1016,283,103,15,0,2,1,5,32,0,1,0,1,0,8,2,5,0,12,106,2,70,3,1,30,0,55,1,3,0,46,2,19,0,15,0,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",50 - 54 anos,H,1156,945,211,60,7,0,0,0,4,14,1,1,0,0,0,6,0,1,0,14,107,6,45,6,4,34,4,35,1,1,1,26,5,9,0,5,1,0,1,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",50 - 54 anos,M,1324,1066,258,67,6,0,0,1,3,16,1,0,0,1,1,6,0,3,0,13,125,3,61,7,3,44,3,54,1,3,4,42,3,10,0,6,1,0,0,2,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",55 - 59 anos,H,1021,838,183,35,3,0,0,0,4,2,0,2,0,2,0,2,1,1,1,7,100,3,60,4,3,25,4,38,1,4,1,31,0,10,0,8,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",55 - 59 anos,M,1157,945,212,49,5,0,1,0,5,6,1,2,0,3,0,1,0,1,0,11,106,4,46,7,4,39,2,51,0,6,0,41,1,6,0,1,2,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",60 - 64 anos,H,926,811,115,29,2,0,1,1,2,3,0,3,0,3,0,2,0,1,0,2,62,1,21,7,3,24,6,22,1,4,2,13,2,2,0,1,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",60 - 64 anos,M,995,878,117,22,2,0,1,1,1,1,0,1,0,3,0,4,0,2,2,3,62,1,34,3,1,20,0,28,0,1,1,25,0,5,0,1,2,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",65 - 69 anos,H,775,688,87,16,0,1,1,0,1,1,0,2,0,1,0,2,1,0,1,2,49,0,23,7,0,15,2,15,0,5,0,7,1,5,0,2,1,0,1,2,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",65 - 69 anos,M,881,802,79,12,2,0,1,0,1,1,0,2,0,0,0,1,0,1,0,1,57,1,29,10,0,11,1,8,0,1,0,6,0,2,0,1,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",70 - 74 anos,H,693,641,52,17,1,0,0,0,1,5,0,2,0,0,0,0,0,0,1,1,24,1,10,5,0,6,0,7,0,0,0,5,1,4,0,2,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",70 - 74 anos,M,791,742,49,15,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,1,27,2,13,4,0,8,0,3,0,0,1,2,0,4,0,2,2,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",75 - 79 anos,H,531,502,29,9,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16,0,9,1,0,4,0,2,0,2,0,0,0,1,0,0,1,0,0,1,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",75 - 79 anos,M,651,615,36,8,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,21,0,6,7,0,7,0,4,0,1,0,3,0,3,0,0,2,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",80 - 84 anos,H,360,346,14,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,3,6,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",80 - 84 anos,M,493,478,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,11,1,4,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",85 e mais anos,H,267,261,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111128,Sintra,Grande Lisboa
"""União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)""",85 e mais anos,M,568,547,21,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,13,0,3,4,1,4,1,0,0,0,0,0,0,2,0,0,1,0,0,0,111128,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,Total,H,18558,14512,4046,521,28,1,16,3,24,101,2,12,5,9,0,75,1,16,14,78,2302,20,710,796,313,208,158,1012,4,15,3,919,52,211,34,35,68,15,25,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,Total,M,21125,16014,5111,600,30,0,10,9,28,108,1,11,3,7,5,93,4,28,19,103,3049,16,1013,1128,333,239,250,1312,7,9,2,1210,57,147,11,30,44,13,15,3,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,0 - 4 anos,H,1030,978,52,15,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,20,0,11,3,3,1,1,12,0,2,0,10,0,5,1,1,1,0,1,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,0 - 4 anos,M,1001,950,51,15,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,15,0,5,4,2,1,1,19,0,1,0,13,3,2,0,1,0,0,1,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,5 - 9 anos,H,983,847,136,17,0,0,1,0,3,2,0,0,0,1,0,1,0,1,0,0,49,0,25,8,8,1,5,63,0,2,0,60,1,7,1,0,3,0,1,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,5 - 9 anos,M,999,870,129,19,1,0,1,0,0,2,0,0,0,0,0,1,0,1,4,1,42,0,24,10,3,1,2,62,0,0,0,60,1,6,1,0,2,0,3,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,10 - 14 anos,H,1154,997,157,14,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,87,0,35,25,15,0,9,48,0,2,0,41,3,8,1,1,2,1,2,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,10 - 14 anos,M,1071,898,173,27,2,0,2,2,8,2,0,1,0,0,0,2,0,0,1,1,89,0,28,35,13,3,7,47,0,0,0,44,3,10,0,1,2,2,2,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,15 - 19 anos,H,1209,1030,179,24,1,0,1,0,3,1,0,2,1,0,0,4,0,1,0,1,107,0,26,55,12,5,5,42,0,0,0,41,0,6,1,1,3,0,1,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,15 - 19 anos,M,1267,1047,220,20,1,0,1,1,2,2,1,1,1,1,0,2,0,0,0,3,132,0,33,59,13,3,19,62,0,1,0,59,2,6,1,0,2,3,0,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,20 - 24 anos,H,1355,1066,289,31,0,0,2,1,0,2,0,0,0,0,0,2,0,0,1,7,165,1,22,87,34,2,14,79,0,0,0,76,1,14,0,3,7,1,0,0,111124,Sintra,Grande Lisboa
União das freguesias do Cacém e São Marcos,20 - 24 anos,M,1426,1036,390,46,2,0,2,0,1,4,0,0,0,1,0,5,1,1,1,11,229,1,73,105,26,6,13,105,0,0,0,99,5,9,2,2,1,1,1,1,111124,Sintra,Grande Lisboa
